video_id,duration,duration_seconds
spUNpyF58BY,PT20M57S,1257.0
Qf24J2Twws4,PT3M10S,190.0
2aThW4BSdbQ,PT10M4S,604.0
N7YPLAhjW6g,PT6M12S,372.0
yc0kcGgg3o0,PT7M,420.0
eMobkagZu64,PT1M,60.0
EsaHiIdsKpE,PT5M38S,338.0
-txKpma65ZU,PT7M6S,426.0
HEVonh8bjC0,PT2M59S,179.0
BJeCOo_CRyE,PT4M1S,241.0
WKPIEWcGoVo,PT1M23S,83.0
XVKg8uPSb5s,PT6M,360.0
GClwSu4hKpQ,PT1M17S,77.0
WUFpGGe8U_E,PT4M9S,249.0
FPHrWxxw9Is,PT5M,300.0
rX61Rpc7zWg,PT2M26S,146.0
XxBr02E3C0k,PT4M57S,297.0
pGgTkFKfLXE,PT4M52S,292.0
XYfulkXyDHU,PT1M14S,74.0
VQbYbElYjK4,PT4M18S,258.0
6EF4zRMfrlk,PT1M1S,61.0
sJGgV3p8JzY,PT3M37S,217.0
QatPF3Pqhp4,PT18M48S,1128.0
LHUKKrcXfJs,PT3M52S,232.0
pj6k-EFxqAI,PT3M51S,231.0
aEM1Zelai1k,PT4M40S,280.0
Nt3shY9FGDI,PT1M29S,89.0
p0xyhCn0Eow,PT9M54S,594.0
QzT0lJPLbdQ,PT3M5S,185.0
uBUnmdd5-iA,PT9M,540.0
IkV5VpEROW0,PT7M46S,466.0
6dGqZmvDElA,PT8M13S,493.0
q3j6708kzEY,PT1M54S,114.0
ugdgAifIOBA,PT3M7S,187.0
DCcA4FyWeXI,PT20M45S,1245.0
Bz947t-vWzE,PT13M27S,807.0
FZjexxJ7lYM,PT2M50S,170.0
tojsUHxmOrQ,PT3M7S,187.0
DhEjpq88wGw,PT56S,56.0
WpTjFhA09kQ,PT57S,57.0
8vl82FssW5k,PT1M23S,83.0
BxZYIjdgGtg,PT3M1S,181.0
zJP-CSFgb_s,PT30S,30.0
SJmU2ewFhkg,PT34M20S,2060.0
o5kk-Yyz3OY,PT3M45S,225.0
8h7cnLWQKtM,PT22M33S,1353.0
9ZrAjnPHzjQ,PT1M13S,73.0
wPE9SdE7X_Q,PT13M34S,814.0
-NEhvlJA5q8,PT3M16S,196.0
n6gD02uqx5Q,PT51M15S,3075.0
eKFrZNXB29M,PT5M2S,302.0
1sJHx2s4Pp4,PT3M20S,200.0
qXU2qTRjBKU,PT1M3S,63.0
mh_hSkw9n_Y,PT1M2S,62.0
TfiVD2_Quy4,PT1H35M3S,5703.0
q57eQqq9-IA,PT5M6S,306.0
U5nrrnAukwI,PT1M54S,114.0
9O5PhuW927w,PT12M52S,772.0
QAgZepiIPH8,PT25M21S,1521.0
E7zFj4iUn0U,PT1M33S,93.0
WwyqQ-o6zHA,PT3M25S,205.0
1WRUGR-glbQ,PT9M8S,548.0
w7HJZPlJn_U,PT5M25S,325.0
kJFL-P-A14U,PT4H30M27S,16227.0
LTyKOzyqyCM,PT3M52S,232.0
yq4mgb1PDTI,PT35S,35.0
L2TLzPgqGdI,PT57S,57.0
cX-X_UFUyYE,PT2M12S,132.0
deJYRvucj2w,PT15M39S,939.0
_UrDtPZHlqc,PT3M12S,192.0
IfdihPR__WI,PT3M19S,199.0
Yzx_tSlifIw,PT15M58S,958.0
A637CH916wY,PT5M44S,344.0
IGScS6YgzBY,PT1M2S,62.0
ASNA5kkMQ20,PT5M17S,317.0
nWC0PkHB8O4,PT8M13S,493.0
o7Ax6SRTGks,PT5M13S,313.0
Bhplg8YCu-M,PT3M14S,194.0
K5xERXE7pxI,PT3M33S,213.0
ipWfcK1HVdA,PT8M7S,487.0
tEnCoocmPQM,PT3M58S,238.0
maaWSIlDizs,PT2M39S,159.0
mXJ7wX6CVDk,PT8M52S,532.0
h33u2eeVqXo,PT1M38S,98.0
LxoGNkLpgZk,PT3M26S,206.0
v0TiqC_C8wI,PT9M26S,566.0
LKnQVCCX8vU,PT2M34S,154.0
ug7voYQnUaE,PT1H12M3S,4323.0
UjtOGPJ0URM,PT9M36S,576.0
5Js4TMKutCo,PT13M58S,838.0
baj6llvgpWA,PT4M5S,245.0
SDGHRQyZKes,PT5M58S,358.0
cDjYY7nW7cY,PT2M,120.0
PDZg4veidX0,PT3M44S,224.0
f3Xkre0GOFU,PT6M46S,406.0
GSe7TFm1lBk,PT1M40S,100.0
RskA7MUqpQg,PT3M59S,239.0
Qbg2p9PHVo4,PT4M47S,287.0
xOFdHUv0zrQ,PT1M37S,97.0
CfvTmIEN2Hc,PT3M10S,190.0
q20_MVdB31g,PT3M38S,218.0
ZsvViZgVXL8,PT1M16S,76.0
zGoE6Hco4jE,PT1M7S,67.0
uz_JyfyowQE,PT2M7S,127.0
-BDImdAfodA,PT3M14S,194.0
vXi-FfoJsxQ,PT1H8M6S,4086.0
3j4ay18xokg,PT6H18M13S,22693.0
SQOSX92OjqQ,PT9M7S,547.0
9d-Z7V5kZvQ,PT8M45S,525.0
-WedqN1iYbM,PT40M40S,2440.0
ggIzq8JUK44,PT3M6S,186.0
V8OUVHlpnag,PT11M14S,674.0
3rhw4KgcvFM,PT1M12S,72.0
GcKkiRl9_qE,PT3M33S,213.0
hn4mxYDmWgo,PT8M46S,526.0
Ucjgl-4s2nw,PT1M7S,67.0
pisY6J2Ky6U,PT8M55S,535.0
QS8bma7LRX4,PT2M47S,167.0
tFLEym5aBzA,PT5M58S,358.0
r3J784MSRyQ,PT4M22S,262.0
zS5-hxARjJo,PT6M34S,394.0
Eq1BuMoTW7Q,PT6M4S,364.0
n-To9W4AA2k,PT14M4S,844.0
cUMQfRrqOs8,PT18M18S,1098.0
3VLNxH9uX6Y,PT1M59S,119.0
g0xVbwXs9jo,PT14M32S,872.0
qK11sSjEM3c,PT26S,26.0
8bn9OBHoO0k,PT2M5S,125.0
yA4xvRkZYjs,PT20M5S,1205.0
qmxMAdV6s4U,PT2M50S,170.0
bOG0X1WvXVU,PT41S,41.0
ZtiCq8S0hq4,PT2M31S,151.0
0C3pC-uonZU,PT5M25S,325.0
xoeObnVyBug,PT53S,53.0
ghNoCu0QiH4,PT9M16S,556.0
fxNNP9kifNg,PT54M57S,3297.0
9brhgq2OmXw,PT54S,54.0
JGEsZBPkjNY,PT55S,55.0
aHjS9YBXzXU,PT9M4S,544.0
lRmsyFCP-Jw,PT3M33S,213.0
C535gMNdiDk,PT1M,60.0
BhIEIO0vaBE,PT11M33S,693.0
9Szts88zY4o,PT1M1S,61.0
2z3EUY1aXdY,PT13M33S,813.0
NooW_RbfdWI,PT1M36S,96.0
pVxOVlm_lE8,PT31S,31.0
8brYvhEg5Aw,PT31S,31.0
wb49-oV0F78,PT2M33S,153.0
oMOljrWUUXc,PT1M10S,70.0
XltvwqBZIPc,PT1M1S,61.0
IX3_Aqji4yE,PT1M1S,61.0
K45mFsyZxtU,PT6M49S,409.0
Hmb0Q0Q_7jo,PT1M33S,93.0
wJJqGh2HLM8,PT1M6S,66.0
4FkEYUPr2gg,PT8M30S,510.0
3tUCuMSPQwE,PT6M4S,364.0
dAgQsoPo-F0,PT1M10S,70.0
M9VqmPX8m2k,PT39S,39.0
zUDcGDK_bRw,PT54S,54.0
odHhIVjDgq8,PT41S,41.0
KU-v13ib_1U,PT2M25S,145.0
paNVYGfGrqI,PT9M3S,543.0
8ikZqUKIHbY,PT31S,31.0
faxyAEMDNMg,PT2M43S,163.0
hxAiXfyYX2E,PT8M58S,538.0
pXxA_8C3HHQ,PT8M34S,514.0
tVlb8rVs7kU,PT3M59S,239.0
P85a37YTsuU,PT2M30S,150.0
e22yH5hUQ_A,PT4M10S,250.0
38I1jsA91iQ,PT1M59S,119.0
DMT7EnJ_Kp8,PT12M30S,750.0
XxvQIaCJ9Xw,PT37S,37.0
TMuhw2tLN0I,PT2M24S,144.0
jr7W7smqXg4,PT32S,32.0
F8JCh0owT4w,PT11M31S,691.0
L1d2BJqdywQ,PT46S,46.0
0-_h-qFt_zs,PT3M22S,202.0
H_TJs9vH0ow,PT3M48S,228.0
-cQoGwpDBPs,PT50S,50.0
LtlkeMfbdpM,PT3M5S,185.0
y00fPzC-xiA,PT4M28S,268.0
dNW0B0HsvVs,PT1M44S,104.0
3HhK7HbX3Qs,PT5M16S,316.0
nE_TyW-7F4Q,PT7M47S,467.0
Tk338VXcb24,PT3M27S,207.0
OdNqWcUdm6I,PT9M10S,550.0
4ccN0eRaO7Y,PT1M25S,85.0
FmmLiydvFI0,PT8M9S,489.0
BubFE0CYMYg,PT4M53S,293.0
2h0bkuWzQeU,PT3M7S,187.0
0gDVWPPgMKY,PT8M3S,483.0
LUuJl490BL0,PT53S,53.0
z3EN0dyR7W0,PT1M51S,111.0
bnfwClgheF0,PT7M16S,436.0
4dpjhcQr0RM,PT3M21S,201.0
8h2rlhsN9DI,PT1M,60.0
PWIp2GTZwCQ,PT4M2S,242.0
OCLaeBAkFAY,PT6M41S,401.0
WArjc_PF2b4,PT4M49S,289.0
LkpZFd2pZqY,PT8M28S,508.0
9reizHjwuNY,PT7M19S,439.0
sQEJ1fZhgUc,PT2M,120.0
0QDjTwsEeE0,PT7M25S,445.0
2X5fG1A4kuc,PT1M52S,112.0
GyDq6ZD4VBo,PT8M15S,495.0
vOodS7E-SNc,PT1M35S,95.0
TSiwIl_aLT8,PT1M50S,110.0
FM_7ZyE0ib4,PT50S,50.0
s32C3KAi0Nc,PT3M22S,202.0
ORjqEzrLG-U,PT1M21S,81.0
6UPeSHu1u_w,PT2M10S,130.0
GAU7Reme8VQ,PT4M38S,278.0
UEu_f6iNfAs,PT8M54S,534.0
mW8X2L1lpAo,PT1M24S,84.0
wbSwFU6tY1c,PT34M19S,2059.0
JQbjS0_ZfJ0,PT3M55S,235.0
GLbX9CL7Yg8,PT1M43S,103.0
L9FBI1kOEHo,PT9M14S,554.0
fJe0cmOvM94,PT13M22S,802.0
p3Orma1SddQ,PT11M37S,697.0
T1B1CxmAXLk,PT1M46S,106.0
pCWH5OW9lDo,PT3M43S,223.0
jQF5Q3773uk,PT9M5S,545.0
h7j9jbe_pEs,PT5M2S,302.0
tJFk9dPdxO0,PT9M49S,589.0
cW5ueE2vUm0,PT4M41S,281.0
PyXpoGbwGL0,PT3M9S,189.0
d6mBbyb-vIA,PT10M34S,634.0
pKW-ZgBl9eU,PT12M,720.0
v3UrBcJaczQ,PT4M11S,251.0
L0xKz5TsYb0,PT4M3S,243.0
ZGmmiuiVEnU,PT4M19S,259.0
3S6HQGHqQa0,PT8M41S,521.0
K1uiJIl614c,PT5M,300.0
B0R9wQAFBbI,PT2M47S,167.0
oI42BohDabU,PT17M50S,1070.0
RVl35mjfT2A,PT5M39S,339.0
shHTYg-rOAg,PT3M25S,205.0
1Sh6UqeRHdM,PT1M56S,116.0
HQ9rgYcEstM,PT7M34S,454.0
VbunGI4fryc,PT22M11S,1331.0
tKHC0X2EwAs,PT11M5S,665.0
4-flcAEK0QI,PT3M15S,195.0
a30wbmGT3R4,PT1M26S,86.0
V7E7huN3CPU,PT34S,34.0
AixWaRt1ulk,PT23M24S,1404.0
HgjVWV0Uw3M,PT50M47S,3047.0
oWXR-6YdJ_s,PT4M39S,279.0
0bXJGZgR1BU,PT5M28S,328.0
md0K_eRSHAE,PT3M,180.0
XPrHD-7jjUs,PT3M59S,239.0
ZnkiHQLI0w0,PT5M30S,330.0
wextSFa6rmI,PT2M57S,177.0
f13X2hLYAhk,PT3M4S,184.0
48cc5nvsZ_c,PT2M19S,139.0
s7IchhU-o-A,PT22S,22.0
eIns8Y0xegE,PT3H15M20S,11720.0
OBLeg0CvHek,PT16M8S,968.0
RgbNxb08jXA,PT4M47S,287.0
EP_2NXe0_1g,PT1M47S,107.0
Padm4JItZPw,PT9M56S,596.0
xZNBFcwd7zc,PT2M11S,131.0
rhhQS3ns6HU,PT19M31S,1171.0
lXfHgFRkOqE,PT3M14S,194.0
AiH3nDqWr9I,PT10M50S,650.0
I7LJIuB2CHE,PT7M19S,439.0
mcsTWPSMDtg,PT2M28S,148.0
B9nVxg3DqAM,PT4M39S,279.0
_OZJ03OBJj4,PT15M45S,945.0
JKFgn6tNU6w,PT25M43S,1543.0
K_XXXDPODmw,PT6M16S,376.0
htBvEmGPhAc,PT4M32S,272.0
oe9-_fD55ok,PT1M46S,106.0
ilTHiqAmuX8,PT5M41S,341.0
Ho8Q_ebYgZc,PT6M18S,378.0
CyPPi6T3D3s,PT17M26S,1046.0
pgkaAzDMEYA,PT7M5S,425.0
jSQj4lq8ZEg,PT40S,40.0
hD3sd-9tcRI,PT46S,46.0
vNfkwsj8RpQ,PT3M34S,214.0
S6YYun90S8g,PT25M25S,1525.0
lWDWVDu01P0,PT1M32S,92.0
MDIQBfdmusY,PT33S,33.0
rz4Dd1I_fX0,PT3M5S,185.0
jDC_QZAFxKI,PT4M42S,282.0
GFU-y2ldabU,PT3M7S,187.0
3FnV82JEGPI,PT14M18S,858.0
_5d-sQ7Fh5M,PT12M5S,725.0
eWBNCnU_PK0,PT2M2S,122.0
dHCURII_974,PT1M44S,104.0
-sXnoM6rDB4,PT6M18S,378.0
wrPEjEqURJg,PT4M45S,285.0
dzxFdtWmjto,PT1M50S,110.0
7cqYiUmutGI,PT6M2S,362.0
6xUPaVfmcUs,PT8M22S,502.0
IPgdIHV_zMo,PT2M32S,152.0
YS2y_12IWlA,PT12M58S,778.0
4uTNVumfm84,PT3M35S,215.0
Huab6p5HW0E,PT9M1S,541.0
K3ZwxsTOD_8,PT13M46S,826.0
ZzGqFF1IXgc,PT8M38S,518.0
AtCLwYFRp4o,PT4M2S,242.0
GjwjzIFcX7U,PT1M15S,75.0
8SxMEqwKVUs,PT6M59S,419.0
6xMBmvevhj0,PT3M11S,191.0
SPD1v_8RQUY,PT7M32S,452.0
NsJkUfrqLzY,PT3M19S,199.0
Hpv3jqmYRjk,PT41M13S,2473.0
geeTiovdXLQ,PT3M51S,231.0
rplCCSqWXIY,PT1M48S,108.0
Ew-3-8itpjc,PT26M44S,1604.0
wKbFHK05Jks,PT2M35S,155.0
MaTSyJDoxPo,PT8M53S,533.0
cWGWYAhLuAQ,PT6M19S,379.0
wjOK-U2GhIs,PT11M43S,703.0
XPVxL-YUOwk,PT22S,22.0
34gHoxqZlJc,PT5M20S,320.0
zMKI64iY2CY,PT7M52S,472.0
HOblx_0Zyts,PT2M51S,171.0
DgY_Q3jE0BM,PT1M35S,95.0
8LSpT5xF3UI,PT3H56M6S,14166.0
40JxGkIspck,PT37S,37.0
4KyWP5fWOEs,PT13M6S,786.0
G6n7oA5yoPY,PT11M45S,705.0
b3KFfgoDzw8,PT1M41S,101.0
NnpyRKfAyik,PT44M5S,2645.0
wcy08U4FC-Y,PT1M39S,99.0
IUmdcd_8Vwc,PT15M31S,931.0
3bzlb22qTvE,PT9M29S,569.0
CvAQpSdcvno,PT1M47S,107.0
3HXIkBeKQ14,PT1M57S,117.0
s7zVYJDj2Ok,PT2M38S,158.0
6wuV4531d9c,PT46S,46.0
7IZZrxZ6uxA,PT40M5S,2405.0
er2kQ21ZTG0,PT6M48S,408.0
A3_c-aSZF5M,PT2M4S,124.0
K6Zu3qKhON4,PT3M31S,211.0
0q9Cm11d-fE,PT1M28S,88.0
W0Anp0wmXek,PT18M16S,1096.0
7kLO2AB5SPM,PT5M1S,301.0
m4faDISwSVo,PT14M4S,844.0
VA7Y_Psp5l4,PT5M2S,302.0
McRNSFGwqtY,PT1M12S,72.0
fmtU3FFpHtU,PT11M4S,664.0
6ztB3fg9knE,PT8M23S,503.0
41d9Bd7m8js,PT4M19S,259.0
b1BAq8T9kqY,PT17M19S,1039.0
gAcvbGuqG0Q,PT4M10S,250.0
C-DfipidnOE,PT7M44S,464.0
nlHkUuWxDks,PT6M37S,397.0
jsnyz__pc5M,PT2M55S,175.0
Mb-gOG-RxHc,PT2M18S,138.0
ETabBP9tUD4,PT4M50S,290.0
CRiBnM9l4N4,PT22M10S,1330.0
FI3zMdqq4vE,PT4M17S,257.0
CY8E6N5Nzec,PT3M26S,206.0
-YRlVB6Qgug,PT3M57S,237.0
TX0UsGn0GPc,PT7M8S,428.0
YOxo2IUFnr4,PT1M35S,95.0
rNaFB-IoXaA,PT3M41S,221.0
CNBGEWRdeIM,PT3M36S,216.0
Hkx5fveyjIs,PT1M50S,110.0
3frnBoqqI_Q,PT9M6S,546.0
OTHHeIAYfuU,PT6M47S,407.0
o4fHlldbRHo,PT2M50S,170.0
QBOzHhuTzvw,PT58M34S,3514.0
96bpvMCfBfo,PT3M12S,192.0
W7a8qyJ5W74,PT3M6S,186.0
cZAryCaRE3k,PT9M36S,576.0
JdHhNxedKs4,PT45S,45.0
oqbmlVa7Nag,PT3M14S,194.0
2Xyf_PCf7lc,PT3M18S,198.0
dDZoGcQVjJg,PT15M15S,915.0
S_5Q0lNmtFE,PT3M1S,181.0
cosN6ilQ5u0,PT26M30S,1590.0
fvv6TnuvT3g,PT6M32S,392.0
v6xUgawDQB0,PT13M45S,825.0
682vsLy3TtE,PT4M9S,249.0
xutm6oMTBw8,PT8M55S,535.0
l_v1h6Zoi-Q,PT1M2S,62.0
Dzr9f-rkjnw,PT16M42S,1002.0
vb9zbSGZ8GQ,PT1M36S,96.0
af6L1jBZGYA,PT2M54S,174.0
nqP1x8VxrTU,PT5M25S,325.0
BQGpIPZx0qc,PT1M31S,91.0
B7AjF4of300,PT8M46S,526.0
hlrvK4xnLKA,PT11M50S,710.0
UFz3K9ByUqE,PT3M,180.0
T9NzhjcPsQQ,PT1M59S,119.0
LlQdOHakvHg,PT4M45S,285.0
1M5r_B1_WZ8,PT2M31S,151.0
nxWt9wDOr_0,PT3M27S,207.0
5q4Z7HqxFM0,PT7M41S,461.0
iXFApdQKYnc,PT5M24S,324.0
7dNu1AorSYc,PT6M,360.0
02e9klKUN0Y,PT2M53S,173.0
Nsm8l89x2H4,PT12M16S,736.0
lGEY8IulWiA,PT33S,33.0
v3y7FE76H7c,PT33S,33.0
GYLBjScgb7o,PT5M30S,330.0
7BlT28Tl_VI,PT6M1S,361.0
JNWwVDkj24g,PT7M3S,423.0
VXQ1FD77egw,PT8M14S,494.0
OfHYnyllqec,PT5M10S,310.0
bhqH6tTr_Lk,PT21M33S,1293.0
VLxl1UeuwHY,PT20M22S,1222.0
dV_UXo8LiWk,PT5M41S,341.0
fi483E-A8P4,PT8M13S,493.0
ofVf5AuOv6U,PT6M36S,396.0
jYnEHDHp32E,PT1M26S,86.0
o3T_o4WM-n8,PT4M1S,241.0
Qp7QJpLhOs4,PT6M33S,393.0
p2JpSCYQKFs,PT2M41S,161.0
mddRihBrWOk,PT5M1S,301.0
98QDI87DdcY,PT9M10S,550.0
v3O9vNi-dkA,PT3M8S,188.0
NtFe5PM87BU,PT26M,1560.0
iGCdvqVbIa0,PT1M1S,61.0
Ld57wNXddGU,PT36S,36.0
s9C8lsOE4ik,PT1M53S,113.0
-L4RYm9Tq7I,PT12M36S,756.0
5_O5bT3hfkQ,PT5M13S,313.0
9i3GtPIS0-4,PT6M14S,374.0
uzK1OmxS4CE,PT3M47S,227.0
7rOQv_6L9fQ,PT5M10S,310.0
GJjQl1q_jtE,PT58S,58.0
xGcrvGTMgkg,PT5M41S,341.0
2lyQj9M2MhY,PT6M56S,416.0
e1bEWoblGZA,PT48S,48.0
UUDaCU3SHqI,PT3M56S,236.0
fUyU3lKzoio,PT46S,46.0
9uez2DBg9Mg,PT2M5S,125.0
y3qfeoqErtY,PT11M14S,674.0
mEtJAblVxxU,PT11M2S,662.0
ycuMyyqBWQY,PT19M3S,1143.0
oRQ4cTsr3_c,PT1M16S,76.0
6jxRnodaKzE,PT9M31S,571.0
LPCxBsECSQs,PT4M38S,278.0
x_IG4DeedB4,PT6M39S,399.0
f0r_l2iYUzQ,PT1M23S,83.0
DPCW4yvWQT4,PT4M36S,276.0
sTyOtjJyjsg,PT11M4S,664.0
xkgcvfbzuqo,PT4M47S,287.0
oS2MW3YIJew,PT3M26S,206.0
ZoYVZmKSYFg,PT3M8S,188.0
uKbtYvJd1Ks,PT20M5S,1205.0
psbdT3kS8mY,PT1M22S,82.0
-2wRFv-mScQ,PT2M45S,165.0
fVVS9Tng7C0,PT2M17S,137.0
6J-D86wfxiE,PT2M51S,171.0
uEhv-4Eb9ms,PT49M58S,2998.0
1R0Xgq1bxZI,PT2M53S,173.0
icNjK6xATjs,PT34S,34.0
q1mE6MRHz6U,PT2M34S,154.0
b-5c_Z3pUVk,PT3M9S,189.0
0noUI5HLY4I,PT4M47S,287.0
vxfJbW6KDp4,PT3M34S,214.0
BL4dnvBytLA,PT1M53S,113.0
zG3PLW534Wg,PT13M47S,827.0
n1PrGpIekYY,PT3M46S,226.0
_7QuvSK-A5E,PT11M8S,668.0
PaZsrAi6iJg,PT1M40S,100.0
vaIN1OLd6kQ,PT1M29S,89.0
EUwzWHD3Htg,PT6M22S,382.0
dQjTQFRZsD4,PT2M48S,168.0
ydNCj-866_Q,PT3M8S,188.0
ccQJq3gGt4o,PT4M53S,293.0
Q32uEd5KF2k,PT1M38S,98.0
F8CR9IP7Mog,PT3M,180.0
V-F7tpdPZ-E,PT1M55S,115.0
3baKe4B3eyI,PT5M18S,318.0
GveWDLBmc8Y,PT3M11S,191.0
YBpdL9hSac4,PT1M31S,91.0
k6NTcNFjVjE,PT5M,300.0
wfWIs2gFTAM,PT6M55S,415.0
D7plDibrP1U,PT7M22S,442.0
yZMRXTmFzPs,PT9M25S,565.0
izIyhdEHSPo,PT3M24S,204.0
DzNwinmBawo,PT8M35S,515.0
NpciU6AtlJU,PT13M34S,814.0
EbXHZ4WoyFY,PT6M31S,391.0
kce7M5FJ5GM,PT23S,23.0
AJaHx4CDD-k,PT3M54S,234.0
1huD-o3abV8,PT10M54S,654.0
nCwHHLfxA7g,PT6M19S,379.0
Zb1ShTFP198,PT1M21S,81.0
rXbKeHAoA84,PT7M11S,431.0
C9XDrAfT7ks,PT1M7S,67.0
Dm1tTSZHj8Y,PT7M47S,467.0
li5fmOV33hE,PT31M18S,1878.0
oTKbyqkAu7s,PT1M42S,102.0
svi8VheVPrc,PT6M30S,390.0
8ENIIcMmeD0,PT16M9S,969.0
OWz3Fa_qK5Q,PT3M17S,197.0
cI5RYgvPHLU,PT4M40S,280.0
-_jlqATo9eo,PT1M2S,62.0
vAGtarDX544,PT11M56S,716.0
sZoZryCb0P0,PT4M16S,256.0
-35jibKqbEo,PT3M14S,194.0
5RjEaUqucbw,PT4M17S,257.0
TYaf8GbVKXc,PT42S,42.0
PCTVL5oKlik,PT2M43S,163.0
JRuC_NoBrM8,PT2M35S,155.0
vm3_34a5D_s,PT3M9S,189.0
DmWm3ar0PiQ,PT7M37S,457.0
f-xe1qxhcUI,PT5M7S,307.0
FV4t5D0rwFs,PT2M39S,159.0
9fed80dZ5wM,PT5M59S,359.0
m-Tp8-CAxPI,PT38M57S,2337.0
J3FcbFqSoQY,PT19M16S,1156.0
Mjl4OReUX-c,PT7M31S,451.0
we_Cs4Q0P2A,PT2M11S,131.0
IqutUA3UOuw,PT34S,34.0
BHloD113J54,PT2M35S,155.0
92BKdIai4ck,PT7M2S,422.0
7FM_MfpYOLU,PT9M3S,543.0
saPG3E59xeI,PT4M17S,257.0
nt7b-Qp34hk,PT58S,58.0
LR2edIotyE8,PT1M1S,61.0
d-73-Cr0tQs,P0D,0.0
LvC8VzCcI88,PT29M47S,1787.0
QQ_3S-IQm38,PT3M36S,216.0
mXiFHDfvn4A,PT3M9S,189.0
7OsFH1XBUG8,PT10M49S,649.0
wRNYoWFjmEc,PT14M33S,873.0
s7JiyWfGIh8,PT2M3S,123.0
D_eZxSYRhco,PT1M57S,117.0
Z0vLiQLpsc8,PT4M50S,290.0
5XUwdZkM6N8,PT11M45S,705.0
nCMGU846iTI,PT11M26S,686.0
wIimU5-UEPc,PT5M55S,355.0
VA_P3p7MI98,PT5M30S,330.0
_hMQe2U4c6w,PT3M49S,229.0
0eOtSEkLVtw,PT5M13S,313.0
phiDj5nlF5c,PT3M46S,226.0
AOvCyD9bbDM,PT3M2S,182.0
r-7-bIXETfY,PT10M48S,648.0
lVudO9x8fbQ,PT2M54S,174.0
0QOPb9DlOfY,PT1M49S,109.0
TV42WARem_o,PT1M41S,101.0
9DjgOFSBJYc,PT11S,11.0
2Z3yeFZyCjI,PT3M4S,184.0
Ept29ceiVfk,PT2M18S,138.0
J6Tc4iyefe0,PT32M28S,1948.0
cWHAsCWry8s,PT19M11S,1151.0
lARpY0nIQx0,PT7M40S,460.0
zHxHdNOuxgY,PT4M13S,253.0
5NHxDBPxPGI,PT5M53S,353.0
zFYFHQq6dgs,PT3M2S,182.0
Ra7MMVEe_s4,PT4M21S,261.0
yYeSzy30h5k,PT47S,47.0
9_lkVzzd6rE,PT3M8S,188.0
vsPTqR5778Q,PT2M54S,174.0
UO5ktwPXsyM,PT5M46S,346.0
RsGqQC2tRRM,PT3M21S,201.0
twdauWqqmrc,PT4M12S,252.0
obRG-2jurz0,PT2M6S,126.0
XUqRem0W8L8,PT5M56S,356.0
xYtsL9znopI,PT4M32S,272.0
VwAnsAUYnw4,PT4M24S,264.0
jCb-WcxO5SU,PT1M40S,100.0
A9k89DYdHKQ,PT33S,33.0
cgYHbIEZWW8,PT1M24S,84.0
_0ovuLsnU1A,PT30S,30.0
p1tiCgVnCQ0,PT3M1S,181.0
rZQepOFnYi8,PT3M22S,202.0
xLtYmhj-0Kg,PT49S,49.0
hlGm5tse8ek,PT8M5S,485.0
GOALfmDp_Dg,PT8M55S,535.0
jziRzx_rejw,PT4M50S,290.0
SzB-tnaU0cM,PT1M3S,63.0
t50M1CM7E8s,PT9M7S,547.0
m4-sL1r9i1I,PT2M40S,160.0
4gIR_q89g9Q,PT3M49S,229.0
b03U6BYF9L0,PT7M24S,444.0
UgpL43chE-E,PT3M41S,221.0
_KBc4B5JFoQ,PT3M21S,201.0
P2kfIRZtTOI,PT5M44S,344.0
3McYSX6jSIg,PT2M33S,153.0
d54e3kcTlHM,PT3M48S,228.0
lJmDmfQOWVw,PT5M35S,335.0
2rx8VHNG-DE,PT35S,35.0
gDPr8Na24QU,PT5M3S,303.0
BG0a04PX-zY,PT1M11S,71.0
suEeS2v334I,PT3M19S,199.0
S_lN0-gtWF4,PT1M54S,114.0
VxWhgFU7nWE,PT3M20S,200.0
5y-tCo_v7pk,PT4M2S,242.0
Lok2EvthO-U,PT8M40S,520.0
6vgGGAm7ANc,PT2M42S,162.0
RQZr2NgKPiU,PT25M11S,1511.0
bPNi_492aEQ,PT5M58S,358.0
h_cfN1t3flE,PT24M21S,1461.0
XzvHSMEBFjE,PT2M14S,134.0
fCuvR9LEczE,PT2M4S,124.0
aBza5P5v2-I,PT3M49S,229.0
QDSEpjjavhY,PT4M40S,280.0
M2xqMZ6b85w,PT9M6S,546.0
52Y7NwbmOHY,PT9M34S,574.0
dVNZYskqdEc,PT2M39S,159.0
nQtcl7kCkzg,PT10M5S,605.0
lCT0OaVqIQE,PT16S,16.0
_k02Waw4WXk,PT7M34S,454.0
htWO0--MbQg,PT9M28S,568.0
CP6aYDssDSE,PT16M46S,1006.0
V8d6oQPQmX0,PT11M11S,671.0
Oyq8Di01nN8,PT10M9S,609.0
CefAPPIkB8E,PT4M22S,262.0
V2fw7u1epLg,PT7M24S,444.0
pi2Ri9-K3_E,PT5M18S,318.0
uwfIr6flLXk,PT6M57S,417.0
hgtR0o6OjjU,PT3M11S,191.0
sRbhD2unwBc,PT1M10S,70.0
gtprpculjrQ,PT5M,300.0
e7OQ_ayQTog,PT3M43S,223.0
HwYMsqONPzE,PT3M25S,205.0
UFXMfh5lKFs,PT1M13S,73.0
Mmn0zFalrD4,PT12M39S,759.0
VTVQUw1SJ2U,PT11M57S,717.0
BJDGBNFxO7o,PT9M34S,574.0
